ObjectID,LICENSED_CERTIFIED,FLAG,T18_19,FACID,FAC_STATUS_TYPE_CODE,ASPEN_FACID,CCN,TERMINAT_SW,PARTICIPATION_DATE,APPROVAL_DATE,NPI,CAN_BE_DEEMED_FAC_TYPE,CAN_BE_CERTIFIED_FAC_TYPE,DEEMED,AO_CD,DMG_EFCTV_DT,AO_TRMNTN_DT,AO_NAME,FACNAME,FAC_TYPE_CODE,FAC_FDR,LTC,CAPACITY,ADDRESS,CITY,ZIP,ZIP9,FACADMIN,CONTACT_EMAIL,CONTACT_FAX,CONTACT_PHONE_NUMBER,COUNTY_CODE,COUNTY_NAME,DISTRICT_NUMBER,DISTRICT_NAME,ISFACMAIN,PARENT_FACID,FAC_FAC_RELATIONSHIP_TYPE_CODE,START_DATE,LICENSE_NUMBER,BUSINESS_NAME,LICENSE_STATUS_DESCRIPTION,INITIAL_LICENSE_DATE,LICENSE_EFFECTIVE_DATE,LICENSE_EXPIRATION_DATE,ENTITY_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,LOCATION,CCLHO_CODE,CCLHO_NAME,FIPS_COUNTY_CODE,BIRTHING_FACILITY_FLAG,TRAUMA_PED_CTR,TRAUMA_CTR,TYPE_OF_CARE,CRITICAL_ACCESS_HOSPITAL,DATA_DATE,HCAI_ID,x,y
152985,LICENSED AND CERTIFIED,,,630019261,OPEN,630019261,921839,,2020-05-05 0:00:00,2020-07-20 0:00:00,,N,Y,0,,,,,"ALTAMED MEDICAL GROUP - WESTLAKE, 3RD STREET",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"2100 W 3RD ST, SUITE 400",LOS ANGELES,90057,2290,"RUIZ SOSA, JESSICA",JESSOSA@ALTAMED.ORG,(213) 353-4973,(323) 313-8009,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550005159,ALTAMED HEALTH SERVICES CORPORATION,ACTIVE,2019-12-20 0:00:00,2025-12-20 0:00:00,2026-12-19 0:00:00,NONPROFIT CORP,34.062435,-118.2735675,"(-118.2735675,34.062435)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190500,6478809.936,1845216.231
152992,LICENSED AND CERTIFIED,USE PARENT MATCH,,630019280,OPEN,960002546,751121,,2014-11-03 0:00:00,2015-01-30 0:00:00,1497001226,N,Y,0,,,,,VIA CARE COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,5015 WHITTIER BLVD,LOS ANGELES,90022,3198,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002546,INTERMITTENT CLINIC,17Sep2019,960001182,"VIA CARE COMMUNITY HEALTH CENTER, INC.",ACTIVE,,2025-11-15 0:00:00,2026-11-14 0:00:00,NONPROFIT CORP,34.021467,-118.1612565,"(-118.1612565,34.021467)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6512802.162,1830233.614
152993,LICENSED AND CERTIFIED,USE PARENT MATCH,,630019281,OPEN,960002546,751121,,2014-11-03 0:00:00,2015-01-30 0:00:00,1497001226,N,Y,0,,,,,VIA CARE COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,280 S ATLANTIC BLVD,LOS ANGELES,90022,1733,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002546,INTERMITTENT CLINIC,17Sep2019,960001182,"VIA CARE COMMUNITY HEALTH CENTER, INC.",ACTIVE,,2025-11-15 0:00:00,2026-11-14 0:00:00,NONPROFIT CORP,34.0326442,-118.1531206,"(-118.1531206,34.032644198)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6515273.725,1834297.36
152995,LICENSED AND CERTIFIED,USE PARENT MATCH,,630019291,OPEN,CA630017038,921919,,2021-03-31 0:00:00,2021-06-24 0:00:00,,N,Y,0,,,,,VIA CARE COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,501 S WOODS AVE,LOS ANGELES,90022,1946,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630017038,INTERMITTENT CLINIC,18Sep2019,550003985,"VIA CARE COMMUNITY HEALTH CENTER, INC.",ACTIVE,2017-10-16 0:00:00,2025-10-16 0:00:00,2026-10-15 0:00:00,NONPROFIT CORP,34.02735027,-118.1564106,"(-118.1564106,34.027350269)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6514273.914,1832372.331
153005,LICENSED AND CERTIFIED,,,630019323,OPEN,CA630019323,921806,,2019-11-14 0:00:00,2020-03-17 0:00:00,,N,Y,0,,,,,NORTHEAST COMMUNITY CLINIC,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"1414 S GRAND AVE, SUITE 300",LOS ANGELES,90015,,,RBARAJAS@NECC.NET,,(626) 755-4872,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630005641,INTERMITTENT CLINIC,25Sep2019,550000125,NORTHEAST COMMUNITY CLINIC,ACTIVE,2006-02-01 0:00:00,2026-02-01 0:00:00,2027-01-31 0:00:00,NONPROFIT CORP,34.036452,-118.265346,"(-118.265346,34.036452)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6481275.054,1835753.868
153008,LICENSED AND CERTIFIED,,,630019334,OPEN,CA630019334,921807,,2019-11-14 0:00:00,2020-03-17 0:00:00,,N,Y,0,,,,,NORTHEAST COMMUNITY CLINIC,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"1414 S GRAND AVE, SUITE 200",LOS ANGELES,90015,,,,,(213) 743-9000,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630005641,INTERMITTENT CLINIC,28Jun2019,550000125,NORTHEAST COMMUNITY CLINIC,ACTIVE,2006-02-01 0:00:00,2026-02-01 0:00:00,2027-01-31 0:00:00,NONPROFIT CORP,34.036452,-118.265346,"(-118.265346,34.036452)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6481275.054,1835753.868
153017,LICENSED ONLY,USE PARENT MATCH,,630019371,OPEN,CA960002876,,,,,1306934930,N,N,,,,,,CLARIS HEALTH MEDICAL MOBILE UNIT,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"11500 W OLYMPIC BLVD, SUITE 570",LOS ANGELES,90064,1524,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002876,INTERMITTENT CLINIC,08Oct2019,960001442,CLARIS HEALTH,ACTIVE,2004-08-19 0:00:00,2025-11-19 0:00:00,2026-11-18 0:00:00,NONPROFIT CORP,34.036236,-118.4441445,"(-118.4441445,34.036236)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6427104.586,1835866.441
153019,LICENSED ONLY,,,630019384,OPEN,630019384,,,,,,N,N,,,,,,CLINICA BIENESTAR,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,5326 E BEVERLY BLVD,LOS ANGELES,90022,2104,"CONTRERAS, ROBERT",RCONTRERAS@BIENESTAR.ORG,(323) 476-0397,(323) 387-2405,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550008250,BIENESTAR HUMAN SERVICES INC.,ACTIVE,2022-12-02 0:00:00,2025-12-02 0:00:00,2026-12-01 0:00:00,NONPROFIT CORP,34.030125,-118.1505915,"(-118.1505915,34.030125)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190800,6516038.625,1833379.417
153046,LICENSED ONLY,,,630019460,OPEN,630019460,,,,,,N,N,,,,,,BENEVOLENCE HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"2065 W 6TH ST, SUITE 110",LOS ANGELES,90057,,"OBENG, KWABENA",GDANQUAH@BHCHEALTH.ORG,(424) 558-8100,(310) 490-6295,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550005584,BENEVOLENCE INDUSTRIES INCORPORATED,ACTIVE,2020-07-17 0:00:00,2025-07-17 0:00:00,2026-07-16 0:00:00,NONPROFIT CORP,34.059474,-118.2743505,"(-118.2743505,34.059474)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190571,6478569.844,1844139.317
153062,LICENSED AND CERTIFIED,,,630019516,OPEN,CA630019516,921835,,2020-01-31 0:00:00,2020-07-17 0:00:00,,N,Y,0,,,,,ST. JOHN'S COMMUNITY HEALTH,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1060 EXPOSITION BLVD,LOS ANGELES,90007,3632,"MANGIA, JAMES",LLOZADA@SJCH.ORG,,(213) 796-0565,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550008265,ST. JOHN'S COMMUNITY HEALTH,ACTIVE,2022-12-16 0:00:00,2025-12-16 0:00:00,2026-12-15 0:00:00,NONPROFIT CORP,34.018074,-118.2933225,"(-118.2933225,34.018074)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6472779.548,1829089.33
153064,LICENSED AND CERTIFIED,,,630019519,OPEN,CA630019519,921822,,2019-12-18 0:00:00,2020-07-21 0:00:00,,N,Y,0,,,,,WESLEY HEALTH CENTERS - MLK RECUPERATIVE CARE CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"1670 E 120TH ST, BUILDING WEST SUPPORT #14 FL 1",LOS ANGELES,90059,,,,,(424) 338-2111,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002881,INTERMITTENT CLINIC,21Nov2019,960001445,"JWCH INSTITUTE, INC.",ACTIVE,2004-06-16 0:00:00,2025-06-16 0:00:00,2026-06-15 0:00:00,NONPROFIT CORP,33.924078,-118.2444525,"(-118.2444525,33.924078)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6487505.669,1794842.668
153065,LICENSED ONLY,USE PARENT MATCH,,630019520,OPEN,CA960002881,,,,,,N,N,,,,,,WESLEY HEALTH CENTERS - MLK RECUPERATIVE CARE CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"1670 E 120TH ST, BUILDING WEST SUPPORT #14 FL 2",LOS ANGELES,90059,3026,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002881,INTERMITTENT CLINIC,21Nov2019,960001445,"JWCH INSTITUTE, INC.",ACTIVE,2004-06-16 0:00:00,2025-06-16 0:00:00,2026-06-15 0:00:00,NONPROFIT CORP,33.924078,-118.2444525,"(-118.2444525,33.924078)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6487505.669,1794842.668
153071,LICENSED AND CERTIFIED,USE PARENT MATCH,,630019534,OPEN,CA630012910,551178,,2012-05-18 0:00:00,2013-04-15 0:00:00,,N,Y,0,,,,,UNIVERSAL COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,2098 S CENTRAL AVE,LOS ANGELES,90011,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630012910,INTERMITTENT CLINIC,26Nov2019,550001520,UNIVERSAL COMMUNITY HEALTH CENTER,ACTIVE,2011-03-30 0:00:00,2025-03-30 0:00:00,2026-03-29 0:00:00,NONPROFIT CORP,34.02244177,-118.2523343,"(-118.2523343,34.022441771)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6485204.388,1830645.131
153077,LICENSED AND CERTIFIED,USE PARENT MATCH,,630019556,OPEN,CA630013139,751070,,2014-05-22 0:00:00,2014-09-18 0:00:00,,N,Y,0,,,,,EISNER HEALTH - STUDENT AND FAMILY WELLNESS CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1921 MAPLE AVE,LOS ANGELES,90011,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630013139,INTERMITTENT CLINIC,04Dec2019,550001612,PEDIATRIC & FAMILY MEDICAL CENTER,ACTIVE,2011-06-24 0:00:00,2025-06-24 0:00:00,2026-06-23 0:00:00,NONPROFIT CORP,34.029018,-118.264113,"(-118.264113,34.029018)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6481641.506,1833047.513
153081,LICENSED AND CERTIFIED,,,630019564,OPEN,CA630019564,921834,,2020-01-12 0:00:00,2020-07-16 0:00:00,,N,Y,0,,,,,"MISSION CITY COMMUNITY NETWORK, INC. - SANTA MONICA",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"5300 SANTA MONICA BLVD, SUITE 202",LOS ANGELES,90029,1258,,,,(818) 895-3100,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630013437,INTERMITTENT CLINIC,31Jan2022,550001797,"MISSION CITY COMMUNITY NETWORK, INC.",ACTIVE,2011-12-30 0:00:00,2025-12-30 0:00:00,2026-12-29 0:00:00,NONPROFIT CORP,34.09065,-118.3052835,"(-118.3052835,34.09065)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6469235.168,1855511.821
153082,LICENSED AND CERTIFIED,,,630019571,OPEN,CA630019571,921825,,2019-12-13 0:00:00,2020-05-18 0:00:00,,N,Y,0,,,,,GRACELIGHT COMMUNITY HEALTH,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"303 LOMA DR, SUITE 202",LOS ANGELES,90017,,,,,(323) 669-4302,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630011916,INTERMITTENT CLINIC,09Dec2019,550000960,GRACELIGHT COMMUNITY HEALTH,ACTIVE,2009-04-01 0:00:00,2025-04-01 0:00:00,2026-03-31 0:00:00,NONPROFIT CORP,34.059798,-118.2663045,"(-118.2663045,34.059798)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6481007.168,1844250.672
153097,LICENSED AND CERTIFIED,USE PARENT MATCH,,630019625,OPEN,CA960001555,551191,,2012-09-19 0:00:00,2013-04-25 0:00:00,,N,Y,0,,,,,SABAN COMMUNITY CLINIC - THE CENTER AT BLESSED SACRAMENT,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,6636 SELMA AVE,LOS ANGELES,90028,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960001555,INTERMITTENT CLINIC,19Dec2019,960000818,LOS ANGELES FREE CLINIC,ACTIVE,1992-10-06 0:00:00,2025-11-05 0:00:00,2026-11-04 0:00:00,NONPROFIT CORP,34.099416,-118.3344705,"(-118.3344705,34.099416)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6460408.789,1858730.038
153103,LICENSED AND CERTIFIED,USE PARENT MATCH,,630019651,OPEN,CA630011317,751068,,2014-05-19 0:00:00,2014-09-18 0:00:00,1215113964,N,Y,0,,,,,COMPLETE  CARE COMMUNITY HEALTH CENTER - MONTEREY PARK,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"941 S ATLANTIC BLVD, SUITE 101",LOS ANGELES,90022,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630011317,INTERMITTENT CLINIC,26Dec2019,550000639,"COMPLETE CARE COMMUNITY HEALTH CENTER, INC.",ACTIVE,2007-12-10 0:00:00,2025-12-10 0:00:00,2026-12-09 0:00:00,NONPROFIT CORP,34.019199,-118.1579265,"(-118.1579265,34.019199)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6513809.932,1829406.642
153104,LICENSED AND CERTIFIED,USE PARENT MATCH,,630019652,OPEN,CA630011317,751068,,2014-05-19 0:00:00,2014-09-18 0:00:00,1215113964,N,Y,0,,,,,COMPLETE CARE COMMUNITY HEALTH CENTER - MONTEREY PARK,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"941 S ATLANTIC BLVD, SUITE 218",LOS ANGELES,90022,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630011317,INTERMITTENT CLINIC,26Dec2019,550000639,"COMPLETE CARE COMMUNITY HEALTH CENTER, INC.",ACTIVE,2007-12-10 0:00:00,2025-12-10 0:00:00,2026-12-09 0:00:00,NONPROFIT CORP,34.019199,-118.1579265,"(-118.1579265,34.019199)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6513809.932,1829406.642
153119,LICENSED AND CERTIFIED,USE PARENT MATCH,,630019722,OPEN,960002546,751121,,2014-11-03 0:00:00,2015-01-30 0:00:00,1497001226,N,Y,0,,,,,VIA CARE COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,4755 E CESAR E CHAVEZ AVE,LOS ANGELES,90022,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002546,INTERMITTENT CLINIC,16Jan2020,960001182,"VIA CARE COMMUNITY HEALTH CENTER, INC.",ACTIVE,,2025-11-15 0:00:00,2026-11-14 0:00:00,NONPROFIT CORP,34.040871,-118.162818,"(-118.162818,34.040871)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6512340.429,1837295.869
153133,LICENSED AND CERTIFIED,,,630019775,OPEN,CA630019775,921857,,2019-11-18 0:00:00,2020-07-16 0:00:00,,N,Y,0,,,,,APLA HEALTH - OLYMPIC,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"5901 W OLYMPIC BLVD, SUITE 500",LOS ANGELES,90036,,,DREILING@APLA.ORG,,(323) 215-1725,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630015152,INTERMITTENT CLINIC,30Jan2020,550003043,APLA HEALTH & WELLNESS,ACTIVE,2015-04-21 0:00:00,2025-04-21 0:00:00,2026-04-20 0:00:00,NONPROFIT CORP,34.057926,-118.360233,"(-118.360233,34.057926)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6452555.349,1843658.085
153138,LICENSED AND CERTIFIED,,,630019781,OPEN,630019781,921942,,2020-06-16 0:00:00,2021-05-25 0:00:00,,N,Y,0,,,,,STUDENT HEALTH & WELLNESS CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"855 N VERMONT AVE, BUILDING STUDENT SERVICES 120",LOS ANGELES,90029,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002881,INTERMITTENT CLINIC,03Feb2020,960001445,"JWCH INSTITUTE, INC.",ACTIVE,2004-06-16 0:00:00,2025-06-16 0:00:00,2026-06-15 0:00:00,NONPROFIT CORP,34.086771,-118.2921075,"(-118.2921075,34.086771)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6473220.387,1854088.33
153152,LICENSED AND CERTIFIED,USE PARENT MATCH,,630019851,OPEN,CA960002630,51068,,2006-12-14 0:00:00,2007-02-15 0:00:00,1407808058,N,Y,0,,,,,JWCH MOBILE MEDICAL CLINIC,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,515 E 6TH ST,LOS ANGELES,90021,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002630,INTERMITTENT CLINIC,21Feb2020,960001280,"JWCH INSTITUTE, INC.",ACTIVE,,2025-11-30 0:00:00,2026-11-29 0:00:00,NONPROFIT CORP,34.042122,-118.244754,"(-118.244754,34.042122)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6487518.804,1837801.457
153154,LICENSED AND CERTIFIED,USE PARENT MATCH,,630019848,OPEN,CA960002630,51068,,2006-12-14 0:00:00,2007-02-15 0:00:00,1407808058,N,Y,0,,,,,JWCH MEDICAL CLINIC @ CHARLES COBB HOTEL,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,521 S SAN PEDRO ST,LOS ANGELES,90013,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002630,INTERMITTENT CLINIC,21Feb2020,960001280,"JWCH INSTITUTE, INC.",ACTIVE,,2025-11-30 0:00:00,2026-11-29 0:00:00,NONPROFIT CORP,34.043571,-118.244538,"(-118.244538,34.043571)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6487585.523,1838328.615
153155,LICENSED AND CERTIFIED,USE PARENT MATCH,,630019849,OPEN,CA960002630,51068,,2006-12-14 0:00:00,2007-02-15 0:00:00,1407808058,N,Y,0,,,,,JWCH INSTITUTE INC. (COVENANT HOUSE),COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1325 N WESTERN AVE,LOS ANGELES,90027,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002630,INTERMITTENT CLINIC,21Feb2020,960001280,"JWCH INSTITUTE, INC.",ACTIVE,,2025-11-30 0:00:00,2026-11-29 0:00:00,NONPROFIT CORP,34.09542,-118.3094055,"(-118.3094055,34.09542)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6467992.487,1857251.522
153204,LICENSED AND CERTIFIED,USE PARENT MATCH,,630020023,OPEN,630019261,921839,,2020-05-05 0:00:00,2020-07-20 0:00:00,,N,Y,0,,,,,"ALTAMED MEDICAL GROUP - NORTHGATE MARKET, OLYMPIC",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"2323 W OLYMPIC BLVD, SUITE 102",LOS ANGELES,90006,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630019261,INTERMITTENT CLINIC,08Apr2020,550005159,ALTAMED HEALTH SERVICES CORPORATION,ACTIVE,2019-12-20 0:00:00,2025-12-20 0:00:00,2026-12-19 0:00:00,NONPROFIT CORP,34.052499,-118.283121,"(-118.283121,34.052499)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6475906.243,1841608.355
153254,LICENSED AND CERTIFIED,USE PARENT MATCH,,630020133,OPEN,CA630017962,921090,,2018-05-21 0:00:00,2018-10-10 0:00:00,,N,Y,0,,,,,TRI-STATE COMMUNITY HEALTHCARE CENTER - VERDUGO,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,4137 VERDUGO RD,LOS ANGELES,90065,,,,,,200,LOS ANGELES,24,SAN BERNARDINO,N,630017962,INTERMITTENT CLINIC,20May2020,550004322,TRI - STATE COMMUNITY HEALTHCARE CENTER,ACTIVE,2018-08-09 0:00:00,2025-08-09 0:00:00,2026-08-08 0:00:00,NONPROFIT CORP,34.126074,-118.2320955,"(-118.2320955,34.126074)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6491424.215,1868344.008
153255,LICENSED AND CERTIFIED,USE PARENT MATCH,,630020135,OPEN,CA960001103,551181,,2012-08-02 0:00:00,2013-04-15 0:00:00,,N,Y,0,,,,,SABAN COMMUNITY CLINIC - THE VIRGIL,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,137 N VIRGIL AVE,LOS ANGELES,90004,,,,,(323) 337-1707,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960001103,INTERMITTENT CLINIC,20May2020,960000578,LOS ANGELES FREE CLINIC INC.,ACTIVE,1990-03-27 0:00:00,2025-03-26 0:00:00,2026-03-25 0:00:00,NONPROFIT CORP,34.074684,-118.2870405,"(-118.2870405,34.074684)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6474742.042,1849685.239
153265,LICENSED AND CERTIFIED,USE PARENT MATCH,,630020162,OPEN,CA630015800,751187,,2015-07-20 0:00:00,2016-01-14 0:00:00,1013311448,N,Y,0,,,,,KHEIR CLINIC -DENTAL & OPTOMETRY,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"3750 W 6TH ST, SUITE 113 & 114",LOS ANGELES,90020,,,NAVIDP@LAKHEIR.ORG,,(213) 235-2801,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630015800,INTERMITTENT CLINIC,27May2020,550003003,"KOREAN HEALTH, EDUCATION, INFORMATION AND RESEARCH CENTER",ACTIVE,2015-03-05 0:00:00,2025-03-05 0:00:00,2026-03-04 0:00:00,NONPROFIT CORP,34.063398,-118.304334,"(-118.304334,34.063398)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6469492.623,1845593.471
153292,LICENSED AND CERTIFIED,USE PARENT MATCH,,630020224,OPEN,CA630013139,751070,,2014-05-22 0:00:00,2014-09-18 0:00:00,,N,Y,0,,,,,EISNER HEALTH FAMILY PLANNING CLINIC AT LOS ANGELES HIGH SCHOOL,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"4650 W OLYMPIC BLVD, ROOM 40",LOS ANGELES,90019,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630013139,INTERMITTENT CLINIC,12Jun2020,550001612,PEDIATRIC & FAMILY MEDICAL CENTER,ACTIVE,2011-06-24 0:00:00,2025-06-24 0:00:00,2026-06-23 0:00:00,NONPROFIT CORP,34.055982,-118.333179,"(-118.333179,34.055982)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6460747.384,1842922.365
153307,LICENSED AND CERTIFIED,USE PARENT MATCH,,630020260,OPEN,CA630017177,921014,,2017-10-19 0:00:00,2017-12-26 0:00:00,,N,Y,0,,,,,UNIVERSAL COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,2801 S SAN PEDRO ST,LOS ANGELES,90011,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630017177,INTERMITTENT CLINIC,19Jun2020,550003832,UNIVERSAL COMMUNITY HEALTH CENTER,ACTIVE,2017-04-12 0:00:00,2025-04-12 0:00:00,2026-04-11 0:00:00,NONPROFIT CORP,34.019829,-118.2626415,"(-118.2626415,34.019829)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6482078.626,1829702.295
153319,LICENSED AND CERTIFIED,,,630020288,OPEN,630020288,921940,,2020-07-01 0:00:00,2021-05-25 0:00:00,,N,Y,0,,,,,WESLEY HEALTH CENTERS - VERMONT ANNEX,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,964 N VERMONT AVE,LOS ANGELES,90029,,,,,(323) 605-1901,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002881,INTERMITTENT CLINIC,24Jun2020,960001445,"JWCH INSTITUTE, INC.",ACTIVE,2004-06-16 0:00:00,2025-06-16 0:00:00,2026-06-15 0:00:00,NONPROFIT CORP,34.089255,-118.291473,"(-118.291473,34.089255)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6473415.126,1854991.744
153347,LICENSED AND CERTIFIED,USE PARENT MATCH,,630020372,OPEN,LA630016848,921063,,2018-04-09 0:00:00,2018-07-26 0:00:00,,N,Y,0,,,,,WHITE MEMORIAL COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"1828 E CESAR E CHAVEZ AVE, SUITE 4300",LOS ANGELES,90033,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630016848,INTERMITTENT CLINIC,07Jul2020,550003845,WHITE MEMORIAL COMMUNITY HEALTH CENTER,ACTIVE,2017-04-12 0:00:00,2025-04-12 0:00:00,2026-04-11 0:00:00,NONPROFIT CORP,34.050141,-118.2157155,"(-118.2157155,34.050141)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6496322.223,1840699.571
153583,LICENSED AND CERTIFIED,USE PARENT MATCH,,630020962,OPEN,CA630016362,751903,,2016-10-04 0:00:00,2016-12-15 0:00:00,1548659105,N,Y,0,,,,,BHS - CRENSHAW HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,3850 CRENSHAW BLVD,LOS ANGELES,90008,,,,,(323) 438-9607,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630016362,INTERMITTENT CLINIC,12Oct2020,550003493,"BEHAVIORAL HEALTH SERVICES, INC.",ACTIVE,2016-04-11 0:00:00,2025-04-11 0:00:00,2026-04-10 0:00:00,NONPROFIT CORP,34.016013,-118.334736,"(-118.334736,34.016013)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6460227.335,1828378.502
